event_id,customer_id,event_ts,event_type,reward_id,store_id
902156,105,2026-05-15 14:32:00,redeem,3,1009
900614,32,2026-05-15 14:50:00,earn,,1010
900109,7,2026-05-15 15:24:00,redeem,4,1001
903244,158,2026-05-15 16:13:00,earn,,1001
902735,132,2026-05-15 16:42:00,earn,,1003
904596,233,2026-05-15 17:06:00,earn,,1004
900969,52,2026-05-15 18:21:00,earn,,1008
901127,59,2026-05-16 07:11:00,redeem,2,1010
902904,141,2026-05-16 08:08:00,earn,,1003
904772,243,2026-05-16 08:33:00,redeem,3,1006
904833,247,2026-05-16 09:00:00,earn,,1001
904777,244,2026-05-16 09:20:00,earn,,1002
900488,27,2026-05-16 09:46:00,earn,,1011
903223,157,2026-05-16 09:59:00,redeem,2,1001
902512,122,2026-05-16 10:07:00,earn,,1012
903962,198,2026-05-16 10:10:00,earn,,1004
902629,127,2026-05-16 11:11:00,earn,,1007
900106,7,2026-05-16 13:19:00,earn,,1001
902689,130,2026-05-16 13:43:00,earn,,1006
904553,231,2026-05-16 14:36:00,earn,,1005
903341,163,2026-05-16 16:05:00,earn,,1001
904070,201,2026-05-16 16:18:00,redeem,2,1008
900923,49,2026-05-16 17:36:00,earn,,1004
902791,135,2026-05-17 07:00:00,tier_change,,1004
901607,80,2026-05-17 08:20:00,earn,,1010
900290,16,2026-05-17 09:15:00,earn,,1002
900656,34,2026-05-17 09:21:00,earn,,1008
903628,182,2026-05-17 09:33:00,earn,,1007
901706,83,2026-05-17 11:07:00,earn,,1007
905035,254,2026-05-17 11:32:00,redeem,5,1010
903495,171,2026-05-17 11:37:00,earn,,1002
901149,61,2026-05-17 13:39:00,earn,,1010
901364,70,2026-05-17 13:56:00,earn,,1007
901203,63,2026-05-17 14:50:00,earn,,1008
901122,59,2026-05-17 15:14:00,earn,,1010
904837,247,2026-05-17 15:16:00,redeem,4,1001
902625,127,2026-05-17 15:39:00,earn,,1007
903138,152,2026-05-17 16:38:00,earn,,1009
900429,23,2026-05-17 17:48:00,earn,,1007
903825,190,2026-05-17 18:00:00,tier_change,,1002
904080,202,2026-05-17 18:02:00,earn,,1011
901325,68,2026-05-18 07:08:00,earn,,1010
902634,127,2026-05-18 07:27:00,earn,,1007
900662,35,2026-05-18 08:15:00,earn,,1009
905106,257,2026-05-18 08:25:00,earn,,1002
904541,231,2026-05-18 08:38:00,earn,,1005
903599,180,2026-05-18 10:32:00,redeem,2,1008
903567,178,2026-05-18 10:40:00,redeem,4,1002
902498,121,2026-05-18 10:43:00,earn,,1008
900362,21,2026-05-18 10:50:00,earn,,1001
902143,105,2026-05-18 12:59:00,earn,,1009
904200,209,2026-05-18 13:25:00,signup,,1003
904690,238,2026-05-18 13:31:00,earn,,1006
902626,127,2026-05-18 13:32:00,earn,,1007
904137,205,2026-05-18 13:56:00,earn,,1005
903837,191,2026-05-18 14:45:00,earn,,1012
900726,38,2026-05-18 14:54:00,earn,,1007
900821,45,2026-05-18 16:14:00,earn,,1006
904377,219,2026-05-18 16:43:00,redeem,4,1001
903656,182,2026-05-18 16:48:00,earn,,1007
902843,139,2026-05-18 17:24:00,redeem,3,1012
902935,142,2026-05-18 17:45:00,earn,,1010
901277,65,2026-05-18 17:49:00,earn,,1009
902793,136,2026-05-18 18:56:00,earn,,1011
901140,60,2026-05-19 07:18:00,earn,,1008
901380,70,2026-05-19 07:52:00,earn,,1007
902395,118,2026-05-19 09:15:00,earn,,1006
900948,51,2026-05-19 09:41:00,earn,,1005
900850,45,2026-05-19 09:54:00,redeem,5,1006
903188,155,2026-05-19 10:07:00,earn,,1008
901746,85,2026-05-19 10:51:00,earn,,1007
903361,165,2026-05-19 11:39:00,earn,,1011
903362,165,2026-05-19 11:40:00,earn,,1011
903598,180,2026-05-19 12:11:00,earn,,1008
903081,149,2026-05-19 12:28:00,earn,,1001
902035,100,2026-05-19 13:21:00,signup,,1005
900067,4,2026-05-19 14:34:00,redeem,6,1001
901986,96,2026-05-19 14:40:00,earn,,1002
905114,257,2026-05-19 14:57:00,redeem,2,1002
900516,28,2026-05-19 15:11:00,earn,,1001
903883,194,2026-05-19 17:23:00,earn,,1008
901763,86,2026-05-19 18:49:00,earn,,1002
904371,219,2026-05-20 07:22:00,earn,,1001
902229,109,2026-05-20 07:36:00,earn,,1002
904330,216,2026-05-20 07:38:00,earn,,1003
902288,112,2026-05-20 08:12:00,signup,,1005
903334,163,2026-05-20 08:14:00,earn,,1001
900859,46,2026-05-20 08:37:00,earn,,1005
902927,142,2026-05-20 08:44:00,earn,,1010
904830,247,2026-05-20 10:27:00,earn,,1001
902620,127,2026-05-20 11:13:00,earn,,1007
901868,90,2026-05-20 12:51:00,redeem,2,1007
902199,107,2026-05-20 12:52:00,earn,,1004
904038,201,2026-05-20 13:30:00,earn,,1008
901173,62,2026-05-20 13:40:00,earn,,1007
902588,125,2026-05-20 14:15:00,earn,,1008
904796,245,2026-05-20 14:41:00,earn,,1001
904269,212,2026-05-20 14:42:00,earn,,1007
902954,143,2026-05-20 15:35:00,earn,,1001
900612,32,2026-05-20 16:25:00,earn,,1010
900054,4,2026-05-20 16:47:00,earn,,1001
901731,85,2026-05-20 17:30:00,earn,,1007
900706,38,2026-05-20 17:30:00,earn,,1007
905054,255,2026-05-20 18:36:00,earn,,1010
901226,63,2026-05-21 07:00:00,redeem,5,1008
902041,100,2026-05-21 07:37:00,earn,,1005
902060,101,2026-05-21 08:36:00,earn,,1009
904018,200,2026-05-21 08:52:00,earn,,1008
903267,158,2026-05-21 10:00:00,tier_change,,1001
902204,107,2026-05-21 10:52:00,earn,,1004
902426,119,2026-05-21 12:06:00,earn,,1005
900040,3,2026-05-21 12:32:00,earn,,1002
900647,33,2026-05-21 12:37:00,redeem,6,1009
900080,5,2026-05-21 12:57:00,earn,,1001
900613,32,2026-05-21 13:06:00,earn,,1010
901515,78,2026-05-21 13:18:00,earn,,1007
902855,140,2026-05-21 15:28:00,earn,,1011
905038,254,2026-05-21 15:36:00,redeem,2,1010
903987,199,2026-05-21 16:18:00,earn,,1007
905158,258,2026-05-21 16:31:00,redeem,6,1007
902138,105,2026-05-21 16:33:00,earn,,1009
901656,81,2026-05-21 16:34:00,signup,,1011
900107,7,2026-05-21 18:07:00,earn,,1001
901863,90,2026-05-21 18:45:00,earn,,1007
900695,38,2026-05-22 07:34:00,earn,,1007
900090,5,2026-05-22 09:54:00,earn,,1001
904251,212,2026-05-22 10:23:00,earn,,1007
902675,129,2026-05-22 11:14:00,earn,,1001
901762,86,2026-05-22 12:47:00,earn,,1002
905006,253,2026-05-22 12:55:00,earn,,1001
901191,62,2026-05-22 13:38:00,redeem,2,1007
900101,7,2026-05-22 15:17:00,earn,,1001
903696,184,2026-05-22 15:22:00,redeem,5,1007
903133,151,2026-05-22 16:00:00,tier_change,,1002
901177,62,2026-05-22 16:16:00,earn,,1007
904765,243,2026-05-22 16:47:00,earn,,1006
901089,57,2026-05-22 17:00:00,earn,,1004
902148,105,2026-05-22 17:19:00,earn,,1009
903607,181,2026-05-22 17:30:00,earn,,1012
901480,76,2026-05-22 17:46:00,earn,,1012
903149,153,2026-05-22 17:56:00,signup,,1002
904319,216,2026-05-23 07:03:00,earn,,1003
902313,113,2026-05-23 07:55:00,redeem,6,1005
904399,221,2026-05-23 09:14:00,earn,,1006
902821,138,2026-05-23 10:26:00,earn,,1001
902923,141,2026-05-23 11:28:00,redeem,3,1003
902864,140,2026-05-23 11:51:00,earn,,1011
902304,113,2026-05-23 12:27:00,earn,,1005
904754,242,2026-05-23 13:11:00,earn,,1010
900914,48,2026-05-23 13:19:00,earn,,1004
902732,132,2026-05-23 13:30:00,earn,,1003
903031,147,2026-05-23 14:14:00,earn,,1001
903036,147,2026-05-23 14:18:00,earn,,1001
903742,187,2026-05-23 14:25:00,earn,,1008
905169,260,2026-05-23 16:02:00,earn,,1004
900227,12,2026-05-23 16:17:00,redeem,6,1006
902650,128,2026-05-23 16:21:00,earn,,1008
900495,27,2026-05-23 17:00:00,tier_change,,1011
902596,125,2026-05-23 17:53:00,earn,,1008
903052,147,2026-05-23 18:00:00,tier_change,,1001
902628,127,2026-05-23 18:06:00,earn,,1007
902011,97,2026-05-23 18:46:00,earn,,1002
903090,149,2026-05-24 07:02:00,earn,,1001
903550,178,2026-05-24 07:39:00,earn,,1002
902683,130,2026-05-24 09:06:00,earn,,1006
903089,149,2026-05-24 09:37:00,earn,,1001
904089,203,2026-05-24 10:26:00,earn,,1002
905175,260,2026-05-24 10:57:00,earn,,1004
903587,180,2026-05-24 11:25:00,earn,,1008
902091,102,2026-05-24 11:28:00,redeem,1,1008
900886,46,2026-05-24 11:48:00,redeem,6,1005
902149,105,2026-05-24 11:55:00,earn,,1009
903161,153,2026-05-24 13:04:00,earn,,1002
903588,180,2026-05-24 13:53:00,earn,,1008
903988,199,2026-05-24 13:57:00,earn,,1007
901241,64,2026-05-24 14:22:00,earn,,1003
904679,237,2026-05-24 14:36:00,earn,,1011
900369,21,2026-05-24 15:00:00,earn,,1001
904339,217,2026-05-24 15:24:00,earn,,1007
901895,91,2026-05-24 17:04:00,earn,,1009
900825,45,2026-05-24 17:21:00,earn,,1006
904430,222,2026-05-24 17:26:00,earn,,1003
901029,54,2026-05-24 17:26:00,earn,,1012
902941,143,2026-05-24 17:51:00,earn,,1001
904704,238,2026-05-24 18:00:00,tier_change,,1006
905033,254,2026-05-24 18:11:00,earn,,1010
904634,234,2026-05-25 07:20:00,earn,,1006
900751,41,2026-05-25 07:49:00,earn,,1005
902722,132,2026-05-25 08:20:00,earn,,1003
900955,51,2026-05-25 08:44:00,earn,,1005
903150,153,2026-05-25 09:14:00,earn,,1002
902660,128,2026-05-25 09:54:00,redeem,5,1008
903590,180,2026-05-25 11:29:00,earn,,1008
902243,109,2026-05-25 11:47:00,earn,,1002
901631,80,2026-05-25 11:55:00,earn,,1010
903850,193,2026-05-25 12:04:00,earn,,1009
900753,41,2026-05-25 13:58:00,earn,,1005
900500,28,2026-05-25 14:38:00,earn,,1001
900288,16,2026-05-25 14:52:00,earn,,1002
904917,249,2026-05-25 15:35:00,redeem,5,1004
901290,66,2026-05-25 16:49:00,earn,,1002
903204,157,2026-05-25 17:19:00,earn,,1001
905159,258,2026-05-25 17:36:00,redeem,4,1007
900183,11,2026-05-25 17:38:00,earn,,1004
903422,169,2026-05-25 17:43:00,earn,,1001
902326,114,2026-05-26 07:00:00,tier_change,,1009
901196,63,2026-05-26 07:00:00,earn,,1008
904299,215,2026-05-26 07:02:00,earn,,1005
902810,136,2026-05-26 08:13:00,redeem,2,1011
900047,4,2026-05-26 10:09:00,earn,,1001
902086,102,2026-05-26 11:13:00,earn,,1008
904709,239,2026-05-26 12:07:00,earn,,1007
905025,254,2026-05-26 12:25:00,earn,,1010
904540,231,2026-05-26 14:48:00,earn,,1005
901757,86,2026-05-26 14:49:00,earn,,1002
903980,199,2026-05-26 15:22:00,earn,,1007
900950,51,2026-05-26 16:06:00,earn,,1005
902311,113,2026-05-26 16:46:00,earn,,1005
901993,96,2026-05-26 17:17:00,redeem,1,1002
904436,223,2026-05-26 18:01:00,earn,,1007
900641,33,2026-05-27 08:41:00,earn,,1009
900718,38,2026-05-27 09:32:00,earn,,1007
901377,70,2026-05-27 10:20:00,earn,,1007
901837,89,2026-05-27 10:57:00,earn,,1006
901072,56,2026-05-27 11:04:00,earn,,1006
903406,167,2026-05-27 11:54:00,earn,,1008
902469,120,2026-05-27 12:25:00,earn,,1012
901124,59,2026-05-27 12:37:00,earn,,1010
900387,21,2026-05-27 13:17:00,redeem,6,1001
902598,125,2026-05-27 14:17:00,earn,,1008
904119,204,2026-05-27 14:27:00,earn,,1006
904779,244,2026-05-27 14:44:00,earn,,1002
904780,244,2026-05-27 14:46:00,earn,,1002
904212,210,2026-05-27 16:12:00,signup,,1004
901964,93,2026-05-27 16:32:00,earn,,1006
902191,107,2026-05-27 16:59:00,earn,,1004
904730,241,2026-05-27 17:02:00,earn,,1004
900580,31,2026-05-27 17:28:00,earn,,1012
903619,181,2026-05-27 18:16:00,earn,,1012
901085,57,2026-05-27 18:58:00,earn,,1004
901245,64,2026-05-28 07:55:00,earn,,1003
900511,28,2026-05-28 08:34:00,earn,,1001
900847,45,2026-05-28 08:47:00,redeem,2,1006
904745,241,2026-05-28 09:42:00,redeem,6,1004
902167,106,2026-05-28 09:58:00,earn,,1003
900193,11,2026-05-28 10:51:00,earn,,1004
903087,149,2026-05-28 11:00:00,earn,,1001
900660,34,2026-05-28 11:09:00,earn,,1008
900924,49,2026-05-28 12:26:00,earn,,1004
901934,92,2026-05-28 12:34:00,earn,,1010
902390,118,2026-05-28 12:47:00,earn,,1006
901719,84,2026-05-28 14:26:00,earn,,1001
900443,24,2026-05-28 14:57:00,earn,,1001
900623,32,2026-05-28 15:56:00,redeem,4,1010
901876,91,2026-05-28 16:54:00,earn,,1009
904153,206,2026-05-28 18:04:00,earn,,1006
900251,14,2026-05-28 18:10:00,earn,,1010
904547,231,2026-05-29 09:03:00,earn,,1005
900200,11,2026-05-29 09:04:00,redeem,2,1004
904141,205,2026-05-29 09:36:00,earn,,1005
900130,9,2026-05-29 09:57:00,earn,,1008
902110,103,2026-05-29 10:37:00,earn,,1004
902494,121,2026-05-29 10:46:00,earn,,1008
901156,61,2026-05-29 10:57:00,earn,,1010
901973,93,2026-05-29 11:20:00,redeem,2,1006
903132,151,2026-05-29 11:57:00,redeem,4,1002
900499,28,2026-05-29 14:06:00,earn,,1001
903228,157,2026-05-29 14:13:00,redeem,5,1001
900455,25,2026-05-29 17:55:00,signup,,1010
904924,250,2026-05-29 17:56:00,signup,,1002
904752,242,2026-05-29 18:24:00,earn,,1010
902889,141,2026-05-29 18:50:00,earn,,1003
902257,109,2026-05-30 07:02:00,earn,,1002
901404,71,2026-05-30 08:09:00,earn,,1001
903668,183,2026-05-30 08:36:00,earn,,1001
902242,109,2026-05-30 08:40:00,earn,,1002
901577,79,2026-05-30 09:07:00,earn,,1009
902463,120,2026-05-30 09:08:00,earn,,1012
902548,123,2026-05-30 09:19:00,earn,,1002
901428,72,2026-05-30 09:28:00,earn,,1009
902826,138,2026-05-30 09:28:00,earn,,1001
900032,3,2026-05-30 09:57:00,earn,,1002
903509,174,2026-05-30 10:00:00,signup,,1007
904229,211,2026-05-30 10:41:00,earn,,1005
902680,130,2026-05-30 11:29:00,earn,,1006
902665,128,2026-05-30 13:32:00,redeem,6,1008
902146,105,2026-05-30 13:58:00,earn,,1009
904444,223,2026-05-30 13:59:00,earn,,1007
903662,183,2026-05-30 16:11:00,signup,,1001
904250,212,2026-05-30 16:45:00,earn,,1007
903601,180,2026-05-30 16:55:00,redeem,6,1008
902221,108,2026-05-31 07:19:00,earn,,1004
901805,87,2026-05-31 07:38:00,redeem,2,1007
903858,193,2026-05-31 07:51:00,earn,,1009
900057,4,2026-05-31 08:17:00,earn,,1001
904708,239,2026-05-31 09:27:00,earn,,1007
900503,28,2026-05-31 13:15:00,earn,,1001
901988,96,2026-05-31 13:42:00,earn,,1002
902582,124,2026-05-31 14:12:00,earn,,1010
903332,163,2026-05-31 14:33:00,earn,,1001
900211,12,2026-05-31 15:00:00,earn,,1006
900452,24,2026-05-31 15:54:00,earn,,1001
903949,198,2026-05-31 16:40:00,earn,,1004
901254,64,2026-05-31 17:48:00,redeem,3,1003
903115,151,2026-05-31 17:52:00,earn,,1002
900620,32,2026-05-31 18:57:00,earn,,1010
904559,231,2026-06-01 07:15:00,redeem,6,1005
900097,7,2026-06-01 07:26:00,earn,,1001
901812,88,2026-06-01 09:22:00,earn,,1007
901573,79,2026-06-01 10:26:00,earn,,1009
901247,64,2026-06-01 11:12:00,earn,,1003
902335,115,2026-06-01 12:00:00,tier_change,,1007
902514,122,2026-06-01 12:05:00,earn,,1012
903146,152,2026-06-01 12:06:00,redeem,4,1009
900132,9,2026-06-01 12:11:00,earn,,1008
904343,218,2026-06-01 13:16:00,signup,,1004
902347,117,2026-06-01 14:00:00,earn,,1009
901070,56,2026-06-01 14:25:00,earn,,1006
903781,189,2026-06-01 14:34:00,earn,,1001
902515,122,2026-06-01 14:42:00,earn,,1012
901406,71,2026-06-01 16:01:00,earn,,1001
901849,89,2026-06-01 17:40:00,redeem,1,1006
904152,206,2026-06-01 18:01:00,earn,,1006
903854,193,2026-06-02 07:36:00,earn,,1009
903900,194,2026-06-02 07:57:00,earn,,1008
902210,108,2026-06-02 08:40:00,earn,,1004
900501,28,2026-06-02 08:42:00,earn,,1001
903930,197,2026-06-02 08:44:00,earn,,1011
904527,228,2026-06-02 09:33:00,redeem,3,1004
904144,205,2026-06-02 10:46:00,redeem,2,1005
904216,210,2026-06-02 11:29:00,earn,,1004
902624,127,2026-06-02 12:19:00,earn,,1007
901082,57,2026-06-02 13:45:00,earn,,1004
904706,239,2026-06-02 14:03:00,earn,,1007
904820,247,2026-06-02 14:04:00,earn,,1001
904210,209,2026-06-02 14:37:00,redeem,3,1003
903903,194,2026-06-02 14:37:00,redeem,2,1008
903162,153,2026-06-02 15:25:00,earn,,1002
901777,87,2026-06-02 15:27:00,earn,,1007
902499,121,2026-06-02 16:40:00,earn,,1008
901579,79,2026-06-02 18:08:00,earn,,1009
903372,165,2026-06-03 07:12:00,redeem,5,1011
903716,186,2026-06-03 09:21:00,earn,,1011
905036,254,2026-06-03 09:25:00,redeem,1,1010
903591,180,2026-06-03 09:51:00,earn,,1008
900440,24,2026-06-03 10:02:00,earn,,1001
905023,254,2026-06-03 10:14:00,earn,,1010
902231,109,2026-06-03 11:03:00,earn,,1002
904222,210,2026-06-03 11:04:00,earn,,1004
900214,12,2026-06-03 11:24:00,earn,,1006
900673,35,2026-06-03 11:39:00,earn,,1009
900547,30,2026-06-03 12:06:00,earn,,1011
902270,111,2026-06-03 12:57:00,signup,,1011
902339,116,2026-06-03 13:13:00,earn,,1011
901172,62,2026-06-03 13:14:00,earn,,1007
904258,212,2026-06-03 14:08:00,earn,,1007
902342,116,2026-06-03 15:18:00,earn,,1011
903963,198,2026-06-03 15:33:00,earn,,1004
905019,254,2026-06-03 15:35:00,earn,,1010
900086,5,2026-06-03 15:42:00,earn,,1001
900256,15,2026-06-03 16:45:00,signup,,1001
905030,254,2026-06-03 16:49:00,earn,,1010
901097,57,2026-06-03 18:06:00,earn,,1004
900697,38,2026-06-03 18:08:00,earn,,1007
903657,182,2026-06-03 18:19:00,earn,,1007
904716,239,2026-06-03 18:19:00,earn,,1007
904078,202,2026-06-03 18:51:00,earn,,1011
900000,1,2026-06-04 07:12:00,signup,,1003
900781,42,2026-06-04 07:18:00,redeem,1,1008
901609,80,2026-06-04 08:02:00,earn,,1010
903410,167,2026-06-04 08:09:00,earn,,1008
904164,207,2026-06-04 09:39:00,earn,,1002
904039,201,2026-06-04 09:54:00,earn,,1008
900110,7,2026-06-04 10:02:00,redeem,2,1001
901393,70,2026-06-04 11:58:00,earn,,1007
903461,170,2026-06-04 13:26:00,earn,,1002
904749,242,2026-06-04 13:38:00,earn,,1010
900173,10,2026-06-04 14:03:00,redeem,6,1005
903999,199,2026-06-04 14:26:00,earn,,1007
903455,170,2026-06-04 15:20:00,earn,,1002
903568,178,2026-06-04 16:39:00,redeem,5,1002
903099,150,2026-06-04 16:45:00,earn,,1003
904126,204,2026-06-04 17:29:00,earn,,1006
904781,244,2026-06-04 18:56:00,earn,,1002
901165,62,2026-06-05 08:32:00,earn,,1007
904597,233,2026-06-05 09:02:00,earn,,1004
900529,29,2026-06-05 09:03:00,earn,,1010
901198,63,2026-06-05 10:12:00,earn,,1008
900622,32,2026-06-05 11:15:00,redeem,3,1010
904154,206,2026-06-05 11:54:00,earn,,1006
901248,64,2026-06-05 12:28:00,earn,,1003
904170,207,2026-06-05 12:28:00,earn,,1002
901101,58,2026-06-05 12:34:00,signup,,1007
902128,103,2026-06-05 13:16:00,redeem,4,1004
900788,43,2026-06-05 14:00:00,earn,,1003
902585,124,2026-06-05 14:19:00,earn,,1010
901419,71,2026-06-05 14:23:00,redeem,4,1001
904502,226,2026-06-05 16:27:00,earn,,1008
903100,150,2026-06-05 17:41:00,earn,,1003
904825,247,2026-06-05 18:39:00,earn,,1001
903686,184,2026-06-05 18:58:00,earn,,1007
903606,181,2026-06-06 07:17:00,earn,,1012
901087,57,2026-06-06 07:38:00,earn,,1004
902282,111,2026-06-06 07:43:00,earn,,1011
903937,197,2026-06-06 07:48:00,earn,,1011
904090,203,2026-06-06 08:51:00,earn,,1002
902305,113,2026-06-06 09:28:00,earn,,1005
903934,197,2026-06-06 09:46:00,earn,,1011
900457,25,2026-06-06 10:21:00,earn,,1010
904701,238,2026-06-06 10:41:00,redeem,1,1006
901767,86,2026-06-06 10:45:00,earn,,1002
900790,43,2026-06-06 10:52:00,earn,,1003
904980,252,2026-06-06 11:00:00,tier_change,,1009
900584,31,2026-06-06 12:06:00,earn,,1012
903299,160,2026-06-06 12:23:00,earn,,1010
901809,87,2026-06-06 13:00:00,tier_change,,1007
904348,218,2026-06-06 13:09:00,earn,,1004
903055,148,2026-06-06 13:31:00,earn,,1011
901614,80,2026-06-06 14:55:00,earn,,1010
903152,153,2026-06-06 15:26:00,earn,,1002
901186,62,2026-06-06 15:48:00,earn,,1007
904352,218,2026-06-06 16:16:00,earn,,1004
902040,100,2026-06-06 16:23:00,earn,,1005
904524,228,2026-06-06 18:01:00,earn,,1004
904123,204,2026-06-06 18:56:00,earn,,1006
903499,171,2026-06-07 07:17:00,earn,,1002
900665,35,2026-06-07 07:24:00,earn,,1009
902261,109,2026-06-07 07:33:00,earn,,1002
900448,24,2026-06-07 08:37:00,earn,,1001
900532,29,2026-06-07 08:57:00,earn,,1010
904342,217,2026-06-07 09:14:00,earn,,1007
904834,247,2026-06-07 09:32:00,redeem,4,1001
900777,42,2026-06-07 10:32:00,earn,,1008
903165,154,2026-06-07 11:01:00,signup,,1011
901269,65,2026-06-07 11:41:00,earn,,1009
902734,132,2026-06-07 12:01:00,earn,,1003
900003,1,2026-06-07 12:52:00,earn,,1003
900071,4,2026-06-07 14:00:00,tier_change,,1001
900378,21,2026-06-07 14:42:00,earn,,1001
902976,144,2026-06-07 14:51:00,earn,,1012
901074,56,2026-06-07 15:34:00,earn,,1006
904552,231,2026-06-07 16:02:00,earn,,1005
901222,63,2026-06-07 16:50:00,earn,,1008
902860,140,2026-06-07 17:14:00,earn,,1011
904095,203,2026-06-07 17:21:00,earn,,1002
900702,38,2026-06-07 17:44:00,earn,,1007
902275,111,2026-06-07 17:50:00,earn,,1011
901402,71,2026-06-07 18:45:00,earn,,1001
900806,44,2026-06-07 18:47:00,earn,,1002
903985,199,2026-06-08 07:55:00,earn,,1007
903570,179,2026-06-08 10:05:00,signup,,1003
904755,242,2026-06-08 10:30:00,redeem,5,1010
905063,255,2026-06-08 11:29:00,earn,,1010
904952,252,2026-06-08 11:36:00,earn,,1009
901133,60,2026-06-08 12:17:00,earn,,1008
903159,153,2026-06-08 13:15:00,earn,,1002
902346,117,2026-06-08 13:20:00,earn,,1009
902670,129,2026-06-08 13:23:00,earn,,1001
903717,186,2026-06-08 13:23:00,earn,,1011
904114,204,2026-06-08 13:27:00,earn,,1006
902816,138,2026-06-08 13:35:00,earn,,1001
905031,254,2026-06-08 13:43:00,earn,,1010
903694,184,2026-06-08 14:11:00,redeem,5,1007
900415,22,2026-06-08 15:06:00,redeem,2,1005
900716,38,2026-06-08 16:20:00,earn,,1007
901894,91,2026-06-08 16:27:00,earn,,1009
902349,117,2026-06-08 16:43:00,earn,,1009
903814,190,2026-06-08 18:15:00,earn,,1002
901836,89,2026-06-08 18:16:00,earn,,1006
900553,30,2026-06-08 18:23:00,earn,,1011
904604,233,2026-06-09 07:11:00,earn,,1004
904893,249,2026-06-09 07:19:00,earn,,1004
904753,242,2026-06-09 07:32:00,earn,,1010
900999,53,2026-06-09 08:23:00,earn,,1003
903135,152,2026-06-09 08:32:00,earn,,1009
901991,96,2026-06-09 08:46:00,redeem,3,1002
902230,109,2026-06-09 08:56:00,earn,,1002
901907,92,2026-06-09 08:58:00,earn,,1010
901958,93,2026-06-09 09:28:00,earn,,1006
903500,171,2026-06-09 09:34:00,earn,,1002
904157,207,2026-06-09 10:14:00,earn,,1002
904063,201,2026-06-09 11:12:00,earn,,1008
904696,238,2026-06-09 11:18:00,earn,,1006
900513,28,2026-06-09 11:34:00,earn,,1001
901315,68,2026-06-09 11:48:00,earn,,1010
902914,141,2026-06-09 11:58:00,redeem,5,1003
900442,24,2026-06-09 12:16:00,earn,,1001
903819,190,2026-06-09 12:25:00,earn,,1002
901758,86,2026-06-09 13:36:00,earn,,1002
901772,87,2026-06-09 13:44:00,earn,,1007
900549,30,2026-06-09 14:03:00,earn,,1011
900789,43,2026-06-09 14:16:00,earn,,1003
902723,132,2026-06-09 14:18:00,earn,,1003
902755,134,2026-06-09 14:42:00,earn,,1005
900592,31,2026-06-09 15:53:00,earn,,1012
903574,179,2026-06-09 17:03:00,earn,,1003
902983,144,2026-06-09 17:58:00,earn,,1012
903340,163,2026-06-10 07:07:00,earn,,1001
900311,19,2026-06-10 07:39:00,signup,,1007
901272,65,2026-06-10 08:07:00,earn,,1009
902919,141,2026-06-10 08:10:00,redeem,5,1003
902028,99,2026-06-10 08:49:00,signup,,1008
902154,105,2026-06-10 09:10:00,earn,,1009
900679,35,2026-06-10 09:13:00,redeem,5,1009
901055,55,2026-06-10 10:16:00,earn,,1011
900338,20,2026-06-10 11:42:00,earn,,1005
900377,21,2026-06-10 11:48:00,earn,,1001
902489,121,2026-06-10 12:33:00,earn,,1008
903141,152,2026-06-10 12:35:00,earn,,1009
904427,222,2026-06-10 13:08:00,earn,,1003
902045,100,2026-06-10 13:28:00,redeem,4,1005
900025,3,2026-06-10 13:30:00,earn,,1002
903907,195,2026-06-10 14:46:00,signup,,1007
902338,116,2026-06-10 15:26:00,earn,,1011
905068,255,2026-06-10 16:09:00,earn,,1010
900316,19,2026-06-10 17:07:00,earn,,1007
903054,148,2026-06-10 17:39:00,earn,,1011
902291,112,2026-06-10 18:00:00,earn,,1005
901898,91,2026-06-10 18:45:00,earn,,1009
902165,106,2026-06-11 08:51:00,earn,,1003
902936,142,2026-06-11 10:35:00,earn,,1010
902397,118,2026-06-11 11:00:00,earn,,1006
900933,50,2026-06-11 11:46:00,signup,,1004
900324,20,2026-06-11 12:34:00,earn,,1005
900291,16,2026-06-11 13:28:00,earn,,1002
904206,209,2026-06-11 13:47:00,earn,,1003
902173,106,2026-06-11 14:01:00,earn,,1003
905046,255,2026-06-11 14:16:00,earn,,1010
905048,255,2026-06-11 14:42:00,earn,,1010
903414,167,2026-06-11 14:52:00,redeem,1,1008
904987,253,2026-06-11 14:58:00,earn,,1001
903580,179,2026-06-11 15:16:00,earn,,1003
900064,4,2026-06-11 15:21:00,earn,,1001
905050,255,2026-06-11 16:56:00,earn,,1010
903938,197,2026-06-11 17:32:00,redeem,3,1011
904839,247,2026-06-11 17:49:00,redeem,6,1001
905151,258,2026-06-11 18:04:00,earn,,1007
902278,111,2026-06-11 18:26:00,earn,,1011
900707,38,2026-06-11 18:58:00,earn,,1007
900185,11,2026-06-12 07:46:00,earn,,1004
900006,1,2026-06-12 08:28:00,earn,,1003
903592,180,2026-06-12 09:07:00,earn,,1008
900138,9,2026-06-12 10:48:00,earn,,1008
901456,74,2026-06-12 10:59:00,signup,,1011
904205,209,2026-06-12 11:07:00,earn,,1003
904301,215,2026-06-12 11:16:00,earn,,1005
902741,133,2026-06-12 13:04:00,signup,,1006
904914,249,2026-06-12 13:40:00,redeem,4,1004
905080,255,2026-06-12 14:00:00,tier_change,,1010
903981,199,2026-06-12 15:10:00,earn,,1007
901164,62,2026-06-12 15:33:00,earn,,1007
